accuracy;context;datetaken;datetakengranularity;datetakenunknown;description;farm;geo_is_contact;geo_is_family;geo_is_friend;geo_is_public;height_c;id;isfamily;isfriend;ispublic;latitude;license;longitude;owner;ownername;place_id;secret;server;species_word;tags;title;url_c;width_c;woeid
0;0;2018-05-25 14:15:25;0;0;b'Cygne tubercul\xc3\xa9\nCygnus olor - Mute Swan';2;;;;;533;27489796037;0;0;1;0.0;0;0.0;67198109@N04;kryztophe;;4afd1f14e1;1750;Cygnus olor;b'mute swan cisne vulgar cisnemudo h\xc3\xb6ckerschwan b\xc3\xbctyk\xc3\xb6s hatty\xc3\xba \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 knobbelzwaan cigno reale kn\xc3\xb6lsvan knoppsvane \xc5\x82ab\xc4\x99d\xc5\xba niemy labu\xc5\xa5 ve\xc4\xbek\xc3\xa1 velk\xc3\xa1 knopsvane kyhmyjoutsen \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 d7200 nikon sigma oiseau eau animal';b'_PIC0568';https://farm2.staticflickr.com/1750/27489796037_4afd1f14e1_c.jpg;800;
0;0;2018-05-23 16:27:53;0;0;b'A mute swan with seven chickens.';1;;;;;534;27440009537;0;0;1;0.0;0;0.0;142142384@N06;R. Engelsman;;4122175912;957;Cygnus olor;b'muteswan swan chickens wildlife knobbelzwaan cygnusolor cygnetubercul\xc3\xa9 nature natuur h\xc3\xb6ckerschwan schwan bird vogel water animal zwaan';b'Swan and Chickens';https://farm1.staticflickr.com/957/27440009537_4122175912_c.jpg;800;
0;0;2018-03-10 09:27:34;0;0;"b""Cygne tubercule, en noir et blanc avec reflet dans l'eau...\nPhoto prise dans les environs de Drusenheim, Alsace, France.""";1;;;;;534;42307871101;0;0;1;0.0;0;0.0;137144926@N07;Ptittomtompics;;4524c893e4;898;Cygnus olor;b'nature bw animals animaux artistic birds bnw cygnetubercul\xc3\xa9 nb oiseaux monochrome noiretblanc blackandwhite alsace france';b'White swan in black and white';https://farm1.staticflickr.com/898/42307871101_4524c893e4_c.jpg;800;
16;0;2018-05-21 08:25:18;0;0;b'';1;0.0;0.0;0.0;1.0;800;41536625354;0;0;1;48.777797;0;2.449119;21371584@N03;Michel NOËL 1,3 M + views .Thanks to visits;iJ8Tp5NUV7IEFOGpOw;b42879acc3;971;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor muteswan cr\xc3\xa9teil valdemarne \xc3\xaeledefrance france';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan - Photo Michel NO\xc3\x8bL \xc2\xa9 2018 - IMG_7821';https://farm1.staticflickr.com/971/41536625354_b42879acc3_c.jpg;574;55863461.0
16;0;2018-05-21 08:27:15;0;0;b'';1;0.0;0.0;0.0;1.0;755;28384555848;0;0;1;48.777822;0;2.449152;21371584@N03;Michel NOËL 1,3 M + views .Thanks to visits;iJ8Tp5NUV7IEFOGpOw;5e38751d7a;957;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor muteswan cr\xc3\xa9teil valdemarne \xc3\xaeledefrance france';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan - Photo Michel NO\xc3\x8bL \xc2\xa9 2018 - IMG_7828';https://farm1.staticflickr.com/957/28384555848_5e38751d7a_c.jpg;800;55863461.0
16;0;2018-05-21 08:30:48;0;0;b'';1;0.0;0.0;0.0;1.0;534;27387323387;0;0;1;48.777788;0;2.449166;21371584@N03;Michel NOËL 1,3 M + views .Thanks to visits;iJ8Tp5NUV7IEFOGpOw;b322f9dd75;911;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor muteswan cr\xc3\xa9teil valdemarne \xc3\xaeledefrance france';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan - Photo Michel NO\xc3\x8bL \xc2\xa9 2018 - IMG_7842';https://farm1.staticflickr.com/911/27387323387_b322f9dd75_c.jpg;800;55863461.0
16;0;2018-05-21 08:32:07;0;0;b'';1;0.0;0.0;0.0;1.0;800;40450935260;0;0;1;48.777797;0;2.449152;21371584@N03;Michel NOËL 1,3 M + views .Thanks to visits;iJ8Tp5NUV7IEFOGpOw;7845c2b89d;826;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor muteswan cr\xc3\xa9teil valdemarne \xc3\xaeledefrance france';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan - Photo Michel NO\xc3\x8bL \xc2\xa9 2018 - IMG_7854';https://farm1.staticflickr.com/826/40450935260_7845c2b89d_c.jpg;534;55863461.0
0;0;2018-05-16 13:57:57;0;0;"b""Mercedi, c'est la journ\xc3\xa9 des enfants.""";1;;;;;534;42144990442;0;0;1;0.0;0;0.0;146283954@N06;eric.benetti;;5a294d8de0;827;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor juv\xc3\xa9nile muteswan oiseau parcornithologiqueduteich anatidaes';b'Cygne tubercul\xc3\xa9 (Cygnus olor)';https://farm1.staticflickr.com/827/42144990442_5a294d8de0_c.jpg;800;
16;0;2018-05-05 14:34:04;0;0;b'';1;0.0;0.0;0.0;1.0;544;42148883591;0;0;1;48.570586;0;4.7085;94135886@N03;Jean-Luc Wolf;ae1Rba9QULx96r1nTw;0bda0ebaa5;946;Cygnus olor;b'cygnetubercule cygnes lacduder mai2018 oiseaux';b'Jean_Luc_Wolf_2018_05_05-14-34-04';https://farm1.staticflickr.com/946/42148883591_0bda0ebaa5_c.jpg;800;12646352.0
0;0;2018-05-07 16:52:43;0;0;b'Cygneaux (Cygnus olor)';1;;;;;534;40280496040;0;0;1;0.0;0;0.0;52486375@N03;aurelien.ebel;;444c15d221;973;Cygnus olor;b'anatidae anatid\xc3\xa9s animal ans\xc3\xa9riformes aves birds cygnetubercul\xc3\xa9 cygnusolor muteswan oiseau';b'Cygneaux (Cygnus olor)';https://farm1.staticflickr.com/973/40280496040_444c15d221_c.jpg;800;
0;0;2018-05-07 16:59:12;0;0;b'Cygneaux (Cygnus olor)';1;;;;;534;40280485390;0;0;1;0.0;0;0.0;52486375@N03;aurelien.ebel;;4616a4342e;912;Cygnus olor;b'anatidae anatid\xc3\xa9s animal ans\xc3\xa9riformes aves birds cygnetubercul\xc3\xa9 cygnusolor muteswan oiseau';b'Cygneaux (Cygnus olor)';https://farm1.staticflickr.com/912/40280485390_4616a4342e_c.jpg;800;
0;0;2018-04-27 19:56:48;0;0;b'';1;;;;;495;42061575541;0;0;1;0.0;0;0.0;94076393@N02;Gabriel Levac;;91af76e042;982;Cygnus olor;b'';b'Mute Swan / Cygne Tubercul\xc3\xa9 - Cygnus olor';https://farm1.staticflickr.com/982/42061575541_91af76e042_c.jpg;800;
0;0;2018-05-10 18:30:26;0;0;b'';1;;;;;533;41337661744;0;0;1;0.0;0;0.0;152584035@N08;pierre.lebondidier;;7f5177a03a;963;Cygnus olor;b'';b'Cygne tubercul\xc3\xa9 - Grand Parc Miribel Jonage - 2018 mai 10_01';https://farm1.staticflickr.com/963/41337661744_7f5177a03a_c.jpg;800;
0;0;2018-05-12 09:36:46;0;0;"b""Une bataille entre un cygne tubercule et des ouettes d'Egypte qui prot\xc3\xa8gent leurs petits.""";1;;;;;488;27185934207;0;0;1;0.0;0;0.0;144646741@N07;HJP68;;8a18366f52;971;Cygnus olor;b'';"b""Cygne Tubercule & Ouettes d'Egypte""";https://farm1.staticflickr.com/971/27185934207_8a18366f52_c.jpg;800;
0;0;2018-05-12 09:36:39;0;0;"b""Une bataille entre un cygne tubercule et des ouettes d'Egypte qui prot\xc3\xa8gent leurs petits.""";1;;;;;380;41335266764;0;0;1;0.0;0;0.0;144646741@N07;HJP68;;fd31f66f15;976;Cygnus olor;b'';"b""Cygne Tubercule & Ouettes d'Egypte""";https://farm1.staticflickr.com/976/41335266764_fd31f66f15_c.jpg;800;
0;0;2018-05-12 09:37:45;0;0;"b""Une bataille entre un cygne tubercule et des ouettes d'Egypte qui prot\xc3\xa8gent leurs petits.""";1;;;;;410;41335266254;0;0;1;0.0;0;0.0;144646741@N07;HJP68;;a14dcf1ae6;976;Cygnus olor;b'';"b""Cygne Tubercule & Ouettes d'Egypte""";https://farm1.staticflickr.com/976/41335266254_a14dcf1ae6_c.jpg;800;
16;0;2018-01-17 15:14:11;0;0;b'';1;0.0;0.0;0.0;1.0;534;41205078744;0;0;1;44.752059;0;5.368655;102806783@N07;olivier teilhard;PwRCDMVUWrJ6iK4;221f4ca85c;825;Cygnus olor;b'cygnetubercul\xc3\xa9 cygnusolor muteswan oiseau nature sauvage libre dr\xc3\xb4me rh\xc3\xb4nealpes france canon7dmarkii olivierteilhard';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan';https://farm1.staticflickr.com/825/41205078744_221f4ca85c_c.jpg;800;588715.0
14;0;2015-04-25 08:10:08;0;0;"b""P\xc3\xa9renniser l'esp\xc3\xa8ce.""";1;0.0;0.0;0.0;1.0;534;41087681874;0;0;1;52.553289;0;13.461470000000002;55865049@N07;chmeyer51;PXf4dFpTVLLHdirL1Q;df25634524;946;Cygnus olor;b'oiseau cygnetubercul\xc3\xa9 anatidae cygnusolor';b'2015.04.25 - 0842 - Cygne tubercul\xc3\xa9 Berlin \xc2\xa9';https://farm1.staticflickr.com/946/41087681874_df25634524_c.jpg;800;26821880.0
16;0;2017-11-09 14:58:04;0;0;b'';1;0.0;0.0;0.0;1.0;450;26933204627;0;0;1;48.831747;0;2.411966;94135886@N03;Jean-Luc Wolf;Al6yK65UV7JPRrewLw;29a44f4f6c;872;Cygnus olor;b'ailesdeployees cygnetubercule cygnes envol lacdaumesnil oiseaux vincennes';b'JLW_8181';https://farm1.staticflickr.com/872/26933204627_29a44f4f6c_c.jpg;800;55843803.0
16;0;2017-11-28 14:04:43;0;0;b'';1;0.0;0.0;0.0;1.0;800;27933364748;0;0;1;48.831835999999996;0;2.4120470000000003;94135886@N03;Jean-Luc Wolf;Al6yK65UV7JPRrewLw;7c4c3bd660;832;Cygnus olor;b'cygnetubercule cygnes lacdaumesnil oiseaux vincennes';b'Jean-Luc Wolf_2017-11-28_14-04-43';https://farm1.staticflickr.com/832/27933364748_7c4c3bd660_c.jpg;534;55843803.0
16;0;2017-11-09 14:58:17;0;0;b'';1;0.0;0.0;0.0;1.0;446;27933345568;0;0;1;48.831747;0;2.411966;94135886@N03;Jean-Luc Wolf;Al6yK65UV7JPRrewLw;54fa16e832;863;Cygnus olor;b'ailesdeployees cygnetubercule cygnes envol lacdaumesnil oiseaux vincennes';b'Jean-Luc Wolf_2017-11-09_14-58-17';https://farm1.staticflickr.com/863/27933345568_54fa16e832_c.jpg;800;55843803.0
16;0;2017-11-28 13:58:55;0;0;b'';1;0.0;0.0;0.0;1.0;534;41801578051;0;0;1;48.831835999999996;0;2.4120470000000003;94135886@N03;Jean-Luc Wolf;Al6yK65UV7JPRrewLw;1391337527;906;Cygnus olor;b'cygnetubercule cygnes lacdaumesnil oiseaux vincennes';b'Jean-Luc Wolf_2017-11-28_13-58-55';https://farm1.staticflickr.com/906/41801578051_1391337527_c.jpg;800;55843803.0
16;0;2018-04-19 16:45:27;0;0;b'';1;0.0;0.0;0.0;1.0;496;26932551917;0;0;1;50.230297;0;1.567611;94135886@N03;Jean-Luc Wolf;dP3JtLVXUrmmB.M;40e42c67eb;864;Cygnus olor;b'ailesdeployees baiedesomme cygnetubercule cygnes envol oiseaux parcdumarquenterre';b'Jean_Luc_Wolf_2018_04_19-16-45-27_03';https://farm1.staticflickr.com/864/26932551917_40e42c67eb_c.jpg;800;603277.0
16;0;2018-04-19 16:45:28;0;0;b'';1;0.0;0.0;0.0;1.0;470;40901654965;0;0;1;50.230297;0;1.567611;94135886@N03;Jean-Luc Wolf;dP3JtLVXUrmmB.M;b6685e989f;953;Cygnus olor;b'ailesdeployees baiedesomme cygnetubercule cygnes envol oiseaux parcdumarquenterre';b'Jean_Luc_Wolf_2018_04_19-16-45-28_03';https://farm1.staticflickr.com/953/40901654965_b6685e989f_c.jpg;800;603277.0
16;0;2018-04-20 12:53:39;0;0;b'';1;0.0;0.0;0.0;1.0;533;27932494348;0;0;1;50.230297;0;1.567611;94135886@N03;Jean-Luc Wolf;dP3JtLVXUrmmB.M;19f8a530ef;982;Cygnus olor;b'ailesdeployees baiedesomme cygnetubercule cygnes envol habledault oiseaux';b'Jean_Luc_Wolf_2018_04_20-12-53-39';https://farm1.staticflickr.com/982/27932494348_19f8a530ef_c.jpg;800;603277.0
0;0;2018-04-12 15:17:29;0;0;b'CYGNES TUBERCULES';1;;;;;533;27874559258;0;0;1;0.0;0;0.0;128534100@N06;62natisques;;cb0fe43044;982;Cygnus olor;b'';b'12042018-A25A6560';https://farm1.staticflickr.com/982/27874559258_cb0fe43044_c.jpg;800;
0;0;2018-04-12 15:15:56;0;0;b'CYGNES TUBERCULES';1;;;;;533;39936139830;0;0;1;0.0;0;0.0;128534100@N06;62natisques;;58f342d597;953;Cygnus olor;b'';b'12042018-A25A6555';https://farm1.staticflickr.com/953/39936139830_58f342d597_c.jpg;800;
0;0;2018-04-12 15:15:00;0;0;b'CYGNES TUBERCULES';1;;;;;533;41025867084;0;0;1;0.0;0;0.0;128534100@N06;62natisques;;f8c5641f31;966;Cygnus olor;b'';b'12042018-A25A6546';https://farm1.staticflickr.com/966/41025867084_f8c5641f31_c.jpg;800;
0;0;2018-04-12 15:14:37;0;0;b'CYGNES TUBERCULES';1;;;;;533;41025859254;0;0;1;0.0;0;0.0;128534100@N06;62natisques;;ccbdca2773;982;Cygnus olor;b'';b'12042018-A25A6538';https://farm1.staticflickr.com/982/41025859254_ccbdca2773_c.jpg;800;
0;0;2018-04-22 10:00:01;0;0;b'Cygnus olor-swan-cygne tubercul\xc3\xa9';1;;;;;437;41742533871;0;0;1;0.0;0;0.0;163412234@N04;Bushcraft.Eure;;78202911ab;944;Cygnus olor;b'canoeday oldtown canoe canoeing riviere river eure normandie valleedeleure paddle clouds sky bateau arbre ciel eau pelouse rivi\xc3\xa8re swan cygne wildlife green';b'canoe day';https://farm1.staticflickr.com/944/41742533871_78202911ab_c.jpg;800;
10;0;2018-04-23 16:03:42;0;0;b'p\xc3\xa9riode des amours - periode der Liebe - period of the loves - per\xc3\xadodo de los amores -  periodo degli amori - periode van de liefdes';1;0.0;0.0;0.0;1.0;534;27822774108;0;0;1;48.36015;0;3.046646;146232031@N02;dapal1677;7Tdq39BUVbKwbSY;7431a874a2;951;Cygnus olor;b'cygnetubercul\xc3\xa9 canon7dii oiseau ornithologie eau \xc3\xa9tang france feathers flickrlove fantasticnature aves animale biodiversit\xc3\xa9 bird birdpics beest birding swan cygnus fabuleuse worldlifephotography reflet reflexion vogel nature faune animal danielpalacin';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan';https://farm1.staticflickr.com/951/27822774108_7431a874a2_c.jpg;800;578108.0
0;0;2018-04-12 15:12:17;0;0;b'CYGNE TUBERCULE';1;;;;;533;41656967211;0;0;1;0.0;0;0.0;128534100@N06;62natisques;;fb358f1310;832;Cygnus olor;b'';b'12042018-A25A6529';https://farm1.staticflickr.com/832/41656967211_fb358f1310_c.jpg;800;
0;0;2018-04-22 16:35:47;0;0;b'Cygne tubercul\xc3\xa9\nCygnus olor - Mute Swan';1;;;;;450;41602744782;0;0;1;0.0;0;0.0;67198109@N04;kryztophe;;a86d6ea88f;825;Cygnus olor;b'mute swan cisne vulgar cisnemudo h\xc3\xb6ckerschwan b\xc3\xbctyk\xc3\xb6s hatty\xc3\xba \xd0\xbb\xd0\xb5\xd0\xb1\xd0\xb5\xd0\xb4\xd1\x8c\xd1\x88\xd0\xb8\xd0\xbf\xd1\x83\xd0\xbd \xe7\x96\xa3\xe9\xbc\xbb\xe5\xa4\xa9\xe9\xb9\x85 knobbelzwaan cigno reale kn\xc3\xb6lsvan knoppsvane \xc5\x82ab\xc4\x99d\xc5\xba niemy labu\xc5\xa5 ve\xc4\xbek\xc3\xa1 velk\xc3\xa1 knopsvane kyhmyjoutsen \xe3\x82\xb3\xe3\x83\x96\xe3\x83\x8f\xe3\x82\xaf\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xa6 d7200 nikon sigma oiseau eau animal';b'_PIC3973';https://farm1.staticflickr.com/825/41602744782_a86d6ea88f_c.jpg;800;
0;0;2018-04-22 17:40:56;0;0;b'';1;;;;;544;41638493241;0;0;1;0.0;0;0.0;141717331@N02;jeanlapointe1;;991cf6e1c4;929;Cygnus olor;b'cygnetubercul\xc3\xa9 muteswan cygnusolor';b'Cygne tubercul\xc3\xa9 - Mute swan - Cygnus olor';https://farm1.staticflickr.com/929/41638493241_991cf6e1c4_c.jpg;800;
0;0;2018-04-22 17:36:11;0;0;b'';1;;;;;544;26770479027;0;0;1;0.0;0;0.0;141717331@N02;jeanlapointe1;;14b6bd3fa6;926;Cygnus olor;b'cygnetubercul\xc3\xa9 muteswan cygnusolor';b'Cygne tubercul\xc3\xa9 - Mute swan - Cygnus olor';https://farm1.staticflickr.com/926/26770479027_14b6bd3fa6_c.jpg;800;
0;0;2018-04-22 17:37:34;0;0;b'';1;;;;;544;26770476157;0;0;1;0.0;0;0.0;141717331@N02;jeanlapointe1;;24e0b39394;822;Cygnus olor;b'cygnetubercul\xc3\xa9 muteswan cygnusolor';b'Cygne tubercul\xc3\xa9 - Mute swan - Cygnus olor';https://farm1.staticflickr.com/822/26770476157_24e0b39394_c.jpg;800;
0;0;2018-04-22 17:38:21;0;0;b'';1;;;;;544;40746859645;0;0;1;0.0;0;0.0;141717331@N02;jeanlapointe1;;4d444d4b03;888;Cygnus olor;b'cygnetubercul\xc3\xa9 muteswan cygnusolor';b'Cygne tubercul\xc3\xa9 - Mute swan - Cygnus olor';https://farm1.staticflickr.com/888/40746859645_4d444d4b03_c.jpg;800;
0;0;2018-04-22 17:38:29;0;0;b'';1;;;;;544;26770465577;0;0;1;0.0;0;0.0;141717331@N02;jeanlapointe1;;6d3c5ef7bd;798;Cygnus olor;b'cygnetubercul\xc3\xa9 muteswan cygnusolor';b'Cygne tubercul\xc3\xa9 - Mute swan - Cygnus olor';https://farm1.staticflickr.com/798/26770465577_6d3c5ef7bd_c.jpg;800;
0;0;2018-04-11 09:46:47;0;0;"b""L'accouplement. """;1;;;;;416;41554101852;0;0;1;0.0;0;0.0;144646741@N07;HJP68;;a610369463;896;Cygnus olor;b'';b'Cygne Tubercule / Schwan';https://farm1.staticflickr.com/896/41554101852_a610369463_c.jpg;800;
13;0;2018-04-17 11:14:59;0;0;b'r\xc3\xa9serve Ornithologique du Teich - 33';1;0.0;0.0;0.0;1.0;534;40691892405;0;0;1;44.646551;0;-1.023616;21894596@N04;ChantCarr;H2f1ZXdQULzLREsz0A;852d93bfc8;819;Cygnus olor;b'leteich 33 gironde wwwchantcarrcom wwwchantcarrwordpresscom wildlife nikond750 nikon200500';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan';https://farm1.staticflickr.com/819/40691892405_852d93bfc8_c.jpg;800;12646912.0
13;0;2018-04-19 07:48:14;0;0;b'';1;0.0;0.0;0.0;1.0;351;41562200581;0;0;1;47.616578000000004;0;-3.169469;44244832@N02;papé alain;AMoWHn5QUL.Lc1QCoA;5799095a71;877;Cygnus olor;b'oiseaux palmip\xc3\xa8des anatid\xc3\xa9s cygnetubercul\xc3\xa9 cygnusolor muteswan erdeven morbihan bretagne france';b'cygne tubercul\xc3\xa9 ( Cygnus olor ) Erdeven 180419g2 3675x1613';https://farm1.staticflickr.com/877/41562200581_5799095a71_c.jpg;800;12591798.0
13;0;2018-04-19 07:45:54;0;0;b'';1;0.0;0.0;0.0;1.0;352;39753785800;0;0;1;47.616172999999996;0;-3.168869;44244832@N02;papé alain;AMoWHn5QUL.Lc1QCoA;c11e41cc73;933;Cygnus olor;b'oiseaux palmip\xc3\xa8des anatid\xc3\xa9s cygnetubercul\xc3\xa9 cygnusolor muteswan erdeven morbihan bretagne france';b'cygne tubercul\xc3\xa9 ( Cygnus olor ) Erdeven 180419a2';https://farm1.staticflickr.com/933/39753785800_c11e41cc73_c.jpg;800;12591798.0
0;0;2018-03-25 14:16:20;0;0;"b""\xc2\xabIl appartient \xc3\xa0 la famille des anatid\xc3\xa9s. Le nom de Tubercul\xc3\xa9 provient de la bosse qu'il a sur le bec, appel\xc3\xa9e tubercule, et le qualitatif de  muet est du au fait que le cygne n\xe2\x80\x99\xc3\xa9met que de rares cris de faible puissance. C'est l\xe2\x80\x99un des plus lourds oiseaux capables de voler, les m\xc3\xa2les p\xc3\xa8sent en moyenne 10 kg et les femelles environ 8kg. Les adultes mesurent de 125 \xc3\xa0 170 cm de long avec une envergure de 200 \xc3\xa0 240 cm. Les couples sont monogames.\xc2\xbb\n""";1;;;;;800;39691548540;0;0;1;0.0;0;0.0;135944370@N05;alainfranchi852;;98000f1f14;786;Cygnus olor;b'oiseau cygne lac \xc3\xa9tang tubercul\xc3\xa9 anatid\xc3\xa9';b'LE CYGNE TUBERCULE OU CYGNE MUET - Cygnus olo.';https://farm1.staticflickr.com/786/39691548540_98000f1f14_c.jpg;800;
0;0;2018-03-25 13:45:46;0;0;"b""\xc2\xabIl appartient \xc3\xa0 la famille des anatid\xc3\xa9s. Le nom de Tubercul\xc3\xa9 provient de la bosse qu'il a sur le bec, appel\xc3\xa9e tubercule, et le qualitatif de  muet est du au fait que le cygne n\xe2\x80\x99\xc3\xa9met que de rares cris de faible puissance. C'est l\xe2\x80\x99un des plus lourds oiseaux capables de voler, les m\xc3\xa2les p\xc3\xa8sent en moyenne 10 kg et les femelles environ 8kg. Les adultes mesurent de 125 \xc3\xa0 170 cm de long avec une envergure de 200 \xc3\xa0 240 cm. Les couples sont monogames.\xc2\xbb\n""";1;;;;;534;27628904318;0;0;1;0.0;0;0.0;135944370@N05;alainfranchi852;;987a5bbe63;812;Cygnus olor;b'oiseau cygne lac \xc3\xa9tang tubercul\xc3\xa9 anatid\xc3\xa9';b'LE CYGNE TUBERCULE OU CYGNE MUET - Cygnus olo.';https://farm1.staticflickr.com/812/27628904318_987a5bbe63_c.jpg;800;
0;0;2018-04-14 15:15:46;0;0;b'Une belle raret\xc3\xa9 au pont de la rivi\xc3\xa8re Duparquet.';1;;;;;611;39653113570;0;0;1;0.0;0;0.0;42840860@N06;Rayladur;;17783706dd;901;Cygnus olor;b'cygnetubercul\xc3\xa9 muteswawn duparquet abitibiouest raymondladurantaye rayladur';b'Cygne tubercul\xc3\xa9 - Mute Swan';https://farm1.staticflickr.com/901/39653113570_17783706dd_c.jpg;800;
0;0;2018-03-20 11:04:53;0;0;b'Cygne tubercul\xc3\xa9 | Cygnus olor | Mute Swan';1;;;;;534;26581500517;0;0;1;0.0;0;0.0;162442334@N04;stmora;;15cd7ddcc4;808;Cygnus olor;b'cygne';b'Cygne tubercul\xc3\xa9';https://farm1.staticflickr.com/808/26581500517_15cd7ddcc4_c.jpg;800;
0;0;2018-04-11 09:51:14;0;0;"b""Photographie r\xc3\xa9alis\xc3\xa9e dans la r\xc3\xa9serve des Grangettes se trouve sur la commune vaudoise de Noville. Zone prot\xc3\xa9g\xc3\xa9e \xc3\xa0 l'embouchure du Rh\xc3\xb4ne, cette zone humide est constitu\xc3\xa9e de 13000 m2 de roseli\xc3\xa8re inond\xc3\xa9e entourant 4000 m2 de lagune ouverte.""";1;;;;;534;26562446047;0;0;1;0.0;0;0.0;144736586@N06;ericchevalier;;7c43ee9338;808;Cygnus olor;b'';b'Cygne tubercul\xc3\xa9 (Cygnus olor)';https://farm1.staticflickr.com/808/26562446047_7c43ee9338_c.jpg;800;
0;0;2016-03-24 11:30:14;0;0;b'';1;;;;;534;40366009415;0;0;1;0.0;0;0.0;156249290@N04;ROGER Pauline Photo;;341eb56975;875;Cygnus olor;b'france bird reflet nature';b'2016-03-24-Etant de sateney Gevrey- Cygne Tubercul\xc3\xa9';https://farm1.staticflickr.com/875/40366009415_341eb56975_c.jpg;800;
12;0;2018-03-26 14:25:26;0;0;b'jeune femelle d\xc3\xa9j\xc3\xa0 accompagn\xc3\xa9e - young female already accompanied - joven femenino ya acompa\xc3\xb1ado - schon begleiteter weiblicher Jugendlicher';1;0.0;0.0;0.0;1.0;450;41111854511;0;0;1;48.317627;0;2.711219;146232031@N02;dapal1677;YmB6XsJQULzYMyxOdw;b1cc6ef63f;819;Cygnus olor;b'cygnetubercul\xc3\xa9 oiseau ornitologia biodiversity aves ornithologie vogel volatile vog\xc3\xabl biodiversit\xc3\xa9 birdpics bird naturaleza reflection eau exterieur everzwijn sauvage salvaje shot savaje canon7dii canon birds \xc3\xa9tang worldlifephotography danielpalacin';b'Cygne tubercul\xc3\xa9 - Cygnus olor - Mute Swan - Cisne tub\xc3\xa9rculo - Knollenschwan - Zwaan wortelknol - Cigno tubero';https://farm1.staticflickr.com/819/41111854511_b1cc6ef63f_c.jpg;800;12644823.0
0;0;2018-02-25 22:55:52;0;1;b'';1;;;;;534;40159168035;0;0;1;0.0;0;0.0;143066956@N05;wolfdidier;;59365df62b;899;Cygnus olor;b'';b'Cygne tubercule\xcc\x81_2018_02_21_DSC2888_1';https://farm1.staticflickr.com/899/40159168035_59365df62b_c.jpg;800;
0;0;2018-03-08 09:11:06;0;1;b'';1;;;;;534;27180045538;0;0;1;0.0;0;0.0;143066956@N05;wolfdidier;;90ded463e8;869;Cygnus olor;b'';b'Cygne tubercule\xcc\x81_2018_03_05_DSC3887_1';https://farm1.staticflickr.com/869/27180045538_90ded463e8_c.jpg;800;
14;0;2018-03-12 15:39:24;0;0;b'';1;0.0;0.0;0.0;1.0;534;40062039505;0;0;1;43.448868;0;3.766508;137835179@N06;bast-hazard;8x6QSQ9UW7ic29g;8fb1d98260;811;Cygnus olor;b'frontignan salins wildlife nature bird oiseau cygne swan animalier';b'Cygne tubercul\xc3\xa9 (Cygnus olor - Mute Swan)';https://farm1.staticflickr.com/811/40062039505_8fb1d98260_c.jpg;800;592216.0
14;0;2018-03-17 13:42:59;0;0;b'';1;0.0;0.0;0.0;1.0;534;40246951074;0;0;1;43.448868;0;3.766508;137835179@N06;bast-hazard;8x6QSQ9UW7ic29g;9cd42dbdc3;798;Cygnus olor;b'frontignan salins wildlife nature bird oiseau water cygne swan animalier';b'Cygne tubercul\xc3\xa9 (Cygnus olor - Mute Swan)';https://farm1.staticflickr.com/798/40246951074_9cd42dbdc3_c.jpg;800;592216.0
